3.200000000000000178e+00 1.517582315191054465e-01 2.219487186007763624e-01 1.801741135805933203e-01 1.691498698966803216e-01 1.734705828287417539e-01 1.618559769091236500e-01 1.734914857350961237e-01 1.725808635595075802e-01 1.729395737151551427e-01
3.300000000000000266e+00 -5.354183634412423842e-03 2.247793921961183106e-01 1.894630415527035761e-01 1.591681692908267776e-01 1.458733991024280530e-01 1.595913637811724739e-01 1.579438602849349560e-01 1.552900048608473194e-01 1.563553201767154399e-01
3.400000000000000355e+00 1.148499121344705998e-01 9.138157735487274780e-02 1.791365782382948746e-01 1.162235335796601432e-01 1.517167603433597356e-01 1.325685616832914249e-01 1.380614097257154838e-01 1.339579007857342186e-01 1.371625149311453407e-01
3.500000000000000000e+00 1.267410395709343829e-01 9.020955285605312957e-02 9.027878523747288886e-02 1.262312466574113945e-01 1.042908419311692342e-01 1.159785550710814850e-01 1.187255319261467379e-01 1.140801146737917549e-01 1.141704508460102407e-01
3.600000000000000089e+00 4.636592527147560122e-02 2.979325122666245246e-02 7.321708969165612035e-02 8.124332706707776408e-02 8.996655100389874815e-02 9.178123152573046395e-02 8.921968977654397281e-02 8.964002359309893031e-02 8.816073848738814611e-02
3.700000000000000178e+00 -1.137661012606082656e-01 7.586163960747593915e-02 2.977371837156947421e-02 6.399257394301091639e-02 6.359578041076902055e-02 5.431871551590947839e-02 6.809848855725190997e-02 6.202901343392212830e-02 6.222859627463095400e-02
3.800000000000000266e+00 6.379371725906872459e-02 -1.979794468602385366e-02 3.741841760515845355e-02 1.552679998810125618e-02 2.922011140837506640e-02 4.497887375140244282e-02 2.903913830081256836e-02 3.013810633361983446e-02 3.263246563580097376e-02
3.900000000000000355e+00 1.806789590153666178e-02 1.512641911787319937e-02 -2.492730534627844718e-02 -1.137114333686555130e-02 -1.156630513492495557e-02 -7.930082691385675897e-03 -2.543497296357863195e-04 8.222964759392104896e-04 -2.351218427563295504e-03
4.000000000000000000e+00 1.827726768541825669e-02 -4.098012878593160907e-02 -4.285544832727317122e-02 -7.898589992215376832e-03 -4.678603279134701393e-02 -2.983968295975521212e-02 -3.834279499990197321e-02 -3.684818671281318153e-02 -3.868931415927785028e-02
4.100000000000000533e+00 -1.829903987944649646e-01 -7.721973622511330015e-02 -1.041982345330018378e-01 -6.919677148335043326e-02 -7.702431013833589690e-02 -7.408304098931231541e-02 -7.337320951218094522e-02 -7.158314214675678966e-02 -7.428761930980677664e-02
4.200000000000000178e+00 -1.145812482715752034e-01 -1.681488928545392114e-01 -1.494025925447634850e-01 -1.102265029447900696e-01 -1.364101791813345510e-01 -1.120935823390936531e-01 -1.192295119570650624e-01 -1.151027772897043888e-01 -1.154427476331084668e-01
4.299999999999999822e+00 3.395567713840344504e-02 -1.019214918046093404e-01 -1.949476461524206061e-01 -1.836565468159842007e-01 -1.589698248996026242e-01 -1.508890742430337162e-01 -1.547983141394201623e-01 -1.566068203445638019e-01 -1.556126281623135821e-01
4.400000000000000355e+00 -7.805492747351430727e-02 -2.781582692828925008e-01 -2.315067634047512368e-01 -1.854760621995384384e-01 -1.862014229043906233e-01 -2.003880599347918900e-01 -2.024096923117385816e-01 -2.002530943251285833e-01 -1.986934559399088640e-01
4.500000000000000000e+00 -1.567084106370449925e-01 -1.691829413073229205e-01 -2.807516699873729427e-01 -2.450406417704628081e-01 -2.604730224851812825e-01 -2.507425946146190077e-01 -2.392749861932856881e-01 -2.434128167795586439e-01 -2.442712395983532569e-01
4.600000000000000533e+00 -4.182363791867679259e-01 -3.006367870911565987e-01 -3.203677706004423587e-01 -2.861670493829885364e-01 -2.793847638028960079e-01 -2.911356425655903801e-01 -2.942226697114299072e-01 -2.889610081873654202e-01 -2.896863392997825470e-01
4.700000000000000178e+00 -2.163112342187631931e-01 -3.404174233353031709e-01 -3.363203976615656843e-01 -3.604752551385236869e-01 -3.218900062076574531e-01 -3.386998832370272661e-01 -3.311484599105873339e-01 -3.351475002576761453e-01 -3.364532653119816086e-01
4.800000000000000711e+00 -5.115620284543354046e-01 -4.309790424124488872e-01 -3.613796438373053643e-01 -3.646166353902807189e-01 -3.696140211074019910e-01 -3.819390904309380996e-01 -3.836419108739217987e-01 -3.831361257151148503e-01 -3.830090942505726126e-01
4.900000000000000355e+00 -4.517700153551656994e-01 -3.788647570412329579e-01 -4.370881077466263753e-01 -4.218621392895798294e-01 -4.175485707266797242e-01 -4.292264197745997989e-01 -4.310020681823419353e-01 -4.262690997159578332e-01 -4.293924191052171935e-01
5.000000000000000000e+00 -4.173013667567314067e-01 -4.609544612902985450e-01 -4.810384914002637791e-01 -4.766882603983311761e-01 -4.716983312711236498e-01 -4.820321053558707103e-01 -4.769681354804370943e-01 -4.781360933110849198e-01 -4.752410033268822387e-01
5.100000000000000533e+00 -5.426757459778163151e-01 -5.624301719345525807e-01 -5.260014463438692500e-01 -4.994720854032757562e-01 -5.260217196764622738e-01 -5.258695647302389364e-01 -5.239914633754290119e-01 -5.242116525833928620e-01 -5.225888400595176675e-01
5.200000000000000178e+00 -4.692763113239873940e-01 -5.360387816959293339e-01 -6.080209057739222045e-01 -5.739245895876337045e-01 -5.588814507205818183e-01 -5.771299650488811439e-01 -5.693439960359365504e-01 -5.699415143130410755e-01 -5.678121448002453331e-01
5.300000000000000711e+00 -6.088963678920854550e-01 -6.789738326754136688e-01 -6.628361922760134251e-01 -6.273367877131464931e-01 -6.020213828158532676e-01 -6.121368729432028477e-01 -6.141762850663033957e-01 -6.136930830995692698e-01 -6.143647035867287887e-01
5.400000000000000355e+00 -8.143859999891677193e-01 -7.482387301371681287e-01 -6.608378968329960967e-01 -6.571788299776286646e-01 -6.586215725228867779e-01 -6.604489717008226179e-01 -6.568025945555990841e-01 -6.610816413570528294e-01 -6.574964403859477891e-01
5.500000000000000000e+00 -6.316288083766598005e-01 -6.180395216928877833e-01 -7.065798881079353722e-01 -7.296185794755929432e-01 -6.893382905781202385e-01 -6.968040987580654821e-01 -6.985393908993657863e-01 -6.980698613729843238e-01 -7.005890441218319831e-01
5.600000000000000533e+00 -7.968101967549624520e-01 -7.400415987693474973e-01 -7.121820739849569204e-01 -7.366968567643035204e-01 -7.499095655858109000e-01 -7.527980182294327083e-01 -7.414814494312516047e-01 -7.426136080567281583e-01 -7.396894613212736669e-01
5.700000000000000178e+00 -7.643518915604752273e-01 -6.905643194102448756e-01 -7.792641520326942794e-01 -7.458490245824099807e-01 -7.865948444838281040e-01 -7.826565127436264646e-01 -7.829090903003930180e-01 -7.834281512509665424e-01 -7.792856466905048185e-01
5.800000000000000711e+00 -9.415142544337526953e-01 -8.102531991639070341e-01 -7.927521023215918783e-01 -8.208959130515800506e-01 -8.137444738131194288e-01 -8.113076431625964036e-01 -8.216637707820485526e-01 -8.192144461455073134e-01 -8.177652346130134253e-01
5.900000000000000355e+00 -8.900798553494022602e-01 -8.301423717252015555e-01 -8.504707955258534735e-01 -8.279963149008375822e-01 -8.358235308703060307e-01 -8.541548778506574680e-01 -8.497189934767562791e-01 -8.521008202172404289e-01 -8.522406776772862846e-01
6.000000000000000000e+00 -5.744953734502353804e-01 -8.930622270978443300e-01 -8.829291732958598482e-01 -8.898880464991559824e-01 -8.800851448192209547e-01 -8.939711517329217427e-01 -8.830433328892832723e-01 -8.846419493492800878e-01 -8.856068363969243906e-01
6.100000000000000533e+00 -8.500805611713502241e-01 -8.788000173628667255e-01 -8.619040325383253709e-01 -9.261241332158568484e-01 -9.166778483824127299e-01 -9.225096616473317246e-01 -9.124595793389089771e-01 -9.157476219538146500e-01 -9.144018596474129401e-01
6.200000000000000178e+00 -1.059617560080629906e+00 -9.459895012803176684e-01 -9.410771147049948882e-01 -9.424379586105491313e-01 -9.350181441826981299e-01 -9.373512640129452178e-01 -9.463357207870736199e-01 -9.406500414255890563e-01 -9.420894128049664973e-01
6.300000000000000711e+00 -9.027654311064169379e-01 -9.826311981980528909e-01 -9.477796262076304545e-01 -9.816082576970597273e-01 -9.738757846293559783e-01 -9.642225213810616813e-01 -9.625951871783792191e-01 -9.665113704046383036e-01 -9.652685766850872540e-01
6.400000000000000355e+00 -8.633561907416489323e-01 -9.973923787804707120e-01 -9.837287331531148205e-01 -9.884928413222086041e-01 -9.897432760770101812e-01 -9.866268752728655222e-01 -9.806328482552240100e-01 -9.894591801265454345e-01 -9.865571488173220382e-01
6.500000000000000000e+00 -1.118711140411511318e+00 -1.053892017271697679e+00 -1.006237628780318083e+00 -1.018030942960489460e+00 -9.987868449993565489e-01 -1.008319012922612723e+00 -1.002277161520416904e+00 -1.005899711189290002e+00 -1.004178390861161452e+00
6.600000000000000533e+00 -1.096649572354510882e+00 -9.852729555354529101e-01 -1.031304110061793011e+00 -1.028592017579657014e+00 -1.007310654561033969e+00 -1.013548439690274527e+00 -1.020005375264835923e+00 -1.020637014754294247e+00 -1.020511056745623479e+00
6.700000000000000178e+00 -1.108070080962342496e+00 -1.060572729206776366e+00 -1.065125751387090869e+00 -1.059218055236944123e+00 -1.020067395450033665e+00 -1.024638530553247273e+00 -1.032021961336091698e+00 -1.032980069504834342e+00 -1.032676090899630861e+00
6.800000000000000711e+00 -1.110233894619964135e+00 -1.107090322716436370e+00 -1.074694076427818334e+00 -1.048027244443962669e+00 -1.047362444080279120e+00 -1.034495992443392520e+00 -1.042306363184595908e+00 -1.040198283591339479e+00 -1.041440392277084070e+00
6.900000000000000355e+00 -1.063435787944902122e+00 -9.976382340501488422e-01 -1.052004818157239674e+00 -1.038087394781320727e+00 -1.045158419823893681e+00 -1.048415950981696154e+00 -1.055967887521676030e+00 -1.051009515701553987e+00 -1.046057162413118524e+00
7.000000000000000000e+00 -1.109866628300287372e+00 -1.051513791059148772e+00 -1.073338314099964164e+00 -1.042504761802479862e+00 -1.042898333994859872e+00 -1.046977315708976564e+00 -1.049297601693293780e+00 -1.051996752198154139e+00 -1.050592154167525161e+00
7.100000000000000533e+00 -1.062980872655539866e+00 -1.108794640455418978e+00 -1.104145849414602587e+00 -1.053661696763391609e+00 -1.049409587665826482e+00 -1.056917044254664262e+00 -1.047537369452797185e+00 -1.053713272110566201e+00 -1.053218535039185833e+00
7.200000000000000178e+00 -9.895524929653345403e-01 -1.051828355199205367e+00 -1.055920341800117290e+00 -1.046945278697005710e+00 -1.052331621626402924e+00 -1.051588145791038320e+00 -1.050807063436997701e+00 -1.045891533356119840e+00 -1.049305838227531540e+00
7.300000000000000711e+00 -1.102492103259444578e+00 -1.032907919346629733e+00 -1.054511976715708954e+00 -1.035952117499121528e+00 -1.044627242229135389e+00 -1.043790864404219310e+00 -1.044208650220416645e+00 -1.043676083320129955e+00 -1.046599589219942228e+00
7.400000000000000355e+00 -1.189526314973445853e+00 -1.028403310623438482e+00 -1.034714565127052399e+00 -1.032308293887330253e+00 -1.040581158742258427e+00 -1.044954762789777725e+00 -1.045324501607288070e+00 -1.039808231814323580e+00 -1.039116907044286275e+00
7.500000000000000000e+00 -1.066922649285012348e+00 -1.000954370200270338e+00 -9.995501782482785202e-01 -1.022621645543502655e+00 -1.017473841119583833e+00 -1.028921531388543809e+00 -1.028203123750579318e+00 -1.028297714948207986e+00 -1.028412201081628341e+00
7.600000000000000533e+00 -1.053682692999335258e+00 -1.004889351047737911e+00 -9.865579009160616586e-01 -1.018843022712110136e+00 -9.993826251681818817e-01 -1.019230159619673781e+00 -1.020931858972312201e+00 -1.019407945539530846e+00 -1.020119650391926536e+00
7.700000000000000178e+00 -9.691631422116762096e-01 -1.004945490015386467e+00 -9.890112546649734160e-01 -1.000705769888017960e+00 -1.008411408264185738e+00 -1.009085040576048309e+00 -1.003303325072167684e+00 -1.005659819715606140e+00 -1.005613688058754951e+00
7.800000000000000711e+00 -9.700483466715390524e-01 -9.296279440879827716e-01 -9.514596926853526870e-01 -9.848565156470979742e-01 -9.816065884559173060e-01 -9.856054656841293227e-01 -9.912264786019282514e-01 -9.903963206093799876e-01 -9.916544210120133984e-01
7.900000000000000355e+00 -9.142096214371893126e-01 -8.983274867754499349e-01 -9.479672124822271506e-01 -9.608226829467715335e-01 -9.685130320151019712e-01 -9.688165461272969514e-01 -9.750589808918753709e-01 -9.723560082157899354e-01 -9.746104018139404301e-01
8.000000000000000000e+00 -1.108354024223779044e+00 -9.141321742397843231e-01 -9.388283609764603854e-01 -9.844416648454834551e-01 -9.633373901914887849e-01 -9.545701323106624558e-01 -9.558178399321304308e-01 -9.583419296107770213e-01 -9.607121810053795841e-01
8.099999999999999645e+00 -8.895562235185104916e-01 -8.572739158761448763e-01 -9.705190007331340185e-01 -9.654132644373528693e-01 -9.174221902957524488e-01 -9.453898395593951509e-01 -9.371062730946441155e-01 -9.418469877002300095e-01 -9.419176972556826399e-01
8.200000000000001066e+00 -9.276663082936286164e-01 -9.855078188131848327e-01 -9.466412577548082297e-01 -8.992767431673774903e-01 -9.314332999484835618e-01 -9.265821265749774049e-01 -9.205560898175534357e-01 -9.223829893016167736e-01 -9.214019367262269444e-01
8.300000000000000711e+00 -9.221749582946803248e-01 -9.158566684080774456e-01 -9.081827352439356682e-01 -9.040377027635126961e-01 -9.067348548736405833e-01 -9.015745706144701055e-01 -9.011247639519629482e-01 -9.040017953823535901e-01 -9.055167618525397089e-01
8.400000000000000355e+00 -9.766027533029637553e-01 -9.327052633903382128e-01 -9.141978694287677953e-01 -9.122937050203827614e-01 -8.922833416167700316e-01 -8.879071437292183067e-01 -8.871529549252206159e-01 -8.884832052903183230e-01 -8.887103603670025720e-01
8.500000000000000000e+00 -8.274850282222037112e-01 -9.015502672283073338e-01 -8.712972887393091170e-01 -8.217720147141611697e-01 -8.544191614035320237e-01 -8.680354987308862569e-01 -8.726698350831760820e-01 -8.728853031515116934e-01 -8.710046918206300059e-01
8.599999999999999645e+00 -8.792634600752734508e-01 -7.628129349571702855e-01 -8.643379434770406267e-01 -8.509425452874948004e-01 -8.471492905795124928e-01 -8.584574613112039287e-01 -8.488543526068915712e-01 -8.492542989197495729e-01 -8.521047214947535808e-01
8.700000000000001066e+00 -6.977936653674593481e-01 -9.112936517714995688e-01 -8.153967678520718243e-01 -8.365142800938670797e-01 -8.164881470159175425e-01 -8.310972234395639369e-01 -8.312018763334424465e-01 -8.370790180796203739e-01 -8.364162443781210099e-01
8.800000000000000711e+00 -9.176547180099468015e-01 -8.320040477633942055e-01 -8.628382751188689026e-01 -8.064207580233412331e-01 -8.196738627755044693e-01 -8.151899633407592161e-01 -8.195181054965334777e-01 -8.195018737615005211e-01 -8.201433846704470065e-01
8.900000000000000355e+00 -7.450935241304688095e-01 -8.569670192060812042e-01 -8.441293599564884120e-01 -7.881796760699089077e-01 -8.048218833873221900e-01 -8.093886785183848076e-01 -8.044794865550523033e-01 -8.042324505713138727e-01 -8.052615797647429963e-01
9.000000000000000000e+00 -9.621785707386731890e-01 -7.415079356080682693e-01 -8.035095363000260837e-01 -7.693564196297772995e-01 -7.928020892452345425e-01 -7.889930015118237216e-01 -7.879106597071150464e-01 -7.931352130657031152e-01 -7.934005662220118271e-01
9.099999999999999645e+00 -7.730811898352691891e-01 -7.831137493598927524e-01 -8.008804390210638724e-01 -7.799539167044351462e-01 -8.098167050066218398e-01 -7.879340613787998437e-01 -7.780046454960625191e-01 -7.821339807329967808e-01 -7.805956081137003233e-01
9.200000000000001066e+00 -7.344559202142351140e-01 -6.807992041798438532e-01 -8.257971122240567174e-01 -7.811248571981419531e-01 -7.948571586071566664e-01 -7.709779115206469857e-01 -7.798954523874949141e-01 -7.725899722600896302e-01 -7.740785371775767976e-01
9.300000000000000711e+00 -6.703084801837018158e-01 -7.041958283871205815e-01 -7.773396652761274117e-01 -7.654847981431442960e-01 -7.624403894135913795e-01 -7.653027735140264243e-01 -7.706566834373647090e-01 -7.645335466803181435e-01 -7.652628766838031060e-01
9.400000000000000355e+00 -9.151610735689750253e-01 -7.173906989063779660e-01 -7.295581488903190026e-01 -7.354234840209917801e-01 -7.547864482695161303e-01 -7.562271388680648077e-01 -7.614675228224626613e-01 -7.614706019189866337e-01 -7.611758441910768669e-01
9.500000000000000000e+00 -7.866369905206100910e-01 -7.407564900835003074e-01 -7.968390493640921113e-01 -7.555006208801743339e-01 -7.617138204609879004e-01 -7.680008833565633575e-01 -7.626597449222897174e-01 -7.585405083336570486e-01 -7.560143650209050215e-01
9.600000000000001421e+00 -8.581963496797483382e-01 -7.451253867592970703e-01 -7.533207050139041350e-01 -7.572619267013482869e-01 -7.777529540400985875e-01 -7.539900118672713258e-01 -7.582295540945610535e-01 -7.599609541381682210e-01 -7.579557165472691205e-01
9.700000000000001066e+00 -9.419978364726748765e-01 -7.149271384656634698e-01 -7.836227242483528865e-01 -7.404788628973941744e-01 -7.623495463763132474e-01 -7.670514582784638824e-01 -7.628615646809452366e-01 -7.598318951932128140e-01 -7.617914681812895106e-01
9.800000000000000711e+00 -7.110916176035656511e-01 -8.149595796667959968e-01 -7.614358918460624182e-01 -7.701594976084437105e-01 -7.765152387834663994e-01 -7.603909175428882339e-01 -7.665476207037873468e-01 -7.670827728102577181e-01 -7.646862147147764910e-01
9.900000000000000355e+00 -6.923483740205599313e-01 -7.368198972654509404e-01 -7.471531970910798570e-01 -7.850705671435737054e-01 -7.620602725080056761e-01 -7.794555147972554998e-01 -7.750017994798350518e-01 -7.734768619908610754e-01 -7.733496896857989800e-01
1.000000000000000000e+01 -7.759057042163020057e-01 -8.458257135234100721e-01 -7.869283493001694163e-01 -7.716007489927962926e-01 -7.790333049164750445e-01 -7.762551351134282518e-01 -7.857823256411388124e-01 -7.847200206335023243e-01 -7.834074620282759360e-01
